state,year,so2,no2,rspm,spm,pm2_5
Assam,1991.0,12.799999999999999,20.33478260869565,,37.34782608695652,
Assam,1992.0,15.354761904761904,39.81428571428572,,55.13333333333333,
Assam,1993.0,6.047727272727273,35.43181818181818,,221.125,
Assam,1994.0,6.402777777777778,26.557142857142857,,105.30555555555556,
Assam,1995.0,1.978125,18.88125,,63.6875,
Assam,1996.0,2.95,9.3875,,117.81481481481481,
Assam,1997.0,,,,299.0,
Assam,2000.0,7.208333333333333,43.0,,159.33333333333334,
Assam,2001.0,3.7083333333333335,19.575,,172.0,
Assam,2002.0,3.141666666666667,18.7,,168.83333333333334,
Assam,2004.0,3.189189189189189,14.310135135135136,197.10135135135135,,
Assam,2005.0,5.327,17.38305084745763,111.94845360824742,187.21452145214522,
Assam,2006.0,6.190571169537624,16.21029543419875,94.94285714285714,164.38590308370044,
Assam,2007.0,7.359834123222749,14.167828106852497,84.85821325648415,136.1579250720461,
Assam,2008.0,6.37775876817793,13.456972789115646,92.12118644067796,144.0627118644068,
Assam,2009.0,6.822799097065463,15.251051051051052,96.98274568642161,175.37809452363092,
Assam,2010.0,7.05086285195277,15.232515894641235,81.7451158564289,,
Assam,2012.0,6.083540703874867,13.966121578386065,82.07465339495201,,
Assam,2013.0,6.9416085200146895,15.43692618435549,124.68141755416819,,
Assam,2014.0,6.808833271991166,14.052943340691685,80.74357090374724,,
Assam,2015.0,6.997513321492007,14.211647727272727,94.13205537806176,,
Bihar,1987.0,27.5125,33.916666666666664,,330.1111111111111,
Bihar,1988.0,29.311428571428575,21.939999999999998,,362.0857142857143,
Bihar,1989.0,27.051612903225806,28.875,,322.69444444444446,
Bihar,1990.0,36.48676470588235,39.122058823529414,,267.7647058823529,
Bihar,1991.0,37.853968253968254,42.25873015873016,,304.27536231884056,
